BIOMASS CALCULATION RESULTS
Generated on: 2026-04-02 07:20:49
Total records: 2062

plot	year	growthplotnum	section	speccode	species	specabbrev	origin	tree status	tree number	dbh	height	Wood (KG)	Bark (KG)	Branch (KG)	Foliage (KG)	Stem (KG)	Crown (KG)	Total (KG)
GER1993002PSP	2013	3	12	3	Jack Pine	Pj 	N	L 	50	28	20.2	242.3	18.2	24.7	12.4	260.5	37.1	297.6
HEA1995002PSP	2014	1	12	13	Black Spruce	Sb 	N	L 	40	25.3	19.7	161.0	21.5	23.3	15.9	182.5	39.2	221.7
HEA1995002PSP	2014	3	12	12	White Spruce	Sw 	N	L 	42	18.9	15.0	70.0	10.1	12.9	11.9	80.1	24.8	104.9
HEA1995004PSP	2016	2	12	13	Black Spruce	Sb 	N	L 	209	11.9	11.9	24.2	4.0	4.8	5.5	28.1	10.3	38.4
HEA1995004PSP	2016	3	12	13	Black Spruce	Sb 	N	L 	214	13.2	12.3	31.4	5.0	6.0	6.3	36.4	12.4	48.7
KAP1993001PSP	2013	2	12	12	White Spruce	Sw 	N	L 	34	36	22.52	368.5	44.4	49.3	30.7	412.9	80.0	492.9
KAP1993001PSP	2013	3	12	74	Trembling Aspen	Pt 	N	L 	29	40.3	31.91	568.7	117.5	89.3	10.8	686.2	100.1	786.2
KAP1993001PSP	2013	3	12	74	Trembling Aspen	Pt 	N	L 	32	41.1	33.62	597.1	123.1	93.8	11.2	720.2	105.0	825.1
KAP1993004PSP	2016	2	12	3	Jack Pine	Pj 	N	L 	60	23.4	25.1	157.4	12.6	16.0	9.1	170.0	25.1	195.1
KAP1993004PSP	2016	2	12	3	Jack Pine	Pj 	N	L 	64	29.4	24.0	272.5	20.2	27.8	13.4	292.6	41.3	333.9
KAP1993004PSP	2016	3	12	13	Black Spruce	Sb 	N	L 	62	16.3	14.4	53.3	8.0	9.3	8.5	61.3	17.9	79.2
KAP1993008PSP	2015	1	12	3	Jack Pine	Pj 	N	L 	116	15.4	18.1	57.6	5.3	5.8	4.4	62.9	10.2	73.1
KAP1993008PSP	2015	1	12	3	Jack Pine	Pj 	N	L 	151	24.3	19.7	172.3	13.6	17.6	9.7	185.9	27.2	213.2
KAP1993008PSP	2015	1	12	74	Trembling Aspen	Pt 	N	L 	152	9.5	12.4	15.9	3.7	2.3	1.0	19.6	3.4	23.0
KAP1993008PSP	2015	2	12	20	Balsam Fir	Bf 	N	L 	143	14	13.5	30.3	5.7	5.7	6.9	36.0	12.6	48.6
KAP1993008PSP	2015	3	12	20	Balsam Fir	Bf 	N	L 	160	9.5	10.0	11.9	2.3	2.1	3.6	14.2	5.7	20.0
KAP1993008PSP	2015	3	12	1	Eastern White Pine	Pw 	N	L 	166	4.5	4.9	3.0	0.5	0.3	0.5	3.6	0.8	4.4
KAP1993010PSP	2015	2	12	3	Jack Pine	Pj 	N	L 	59	19.3	20.2	99.1	8.4	10.1	6.5	107.5	16.6	124.1
KAP1993010PSP	2015	3	12	13	Black Spruce	Sb 	N	L 	71	16.5	13.0	55.0	8.2	9.6	8.7	63.2	18.3	81.5
KAP1993010PSP	2015	3	12	3	Jack Pine	Pj 	N	L 	72	22.2	22.6	138.7	11.3	14.1	8.3	150.0	22.4	172.4
KLK1995001PSP	2016	1	12	74	Trembling Aspen	Pt 	N	L 	50	21.5	22.4	120.1	26.1	18.3	3.9	146.2	22.2	168.4
KLK1995001PSP	2016	2	12	12	White Spruce	Sw 	N	L 	53	15	14.3	38.6	5.9	8.0	8.5	44.5	16.5	61.0
KLK1995001PSP	2016	2	12	13	Black Spruce	Sb 	N	L 	57	20.2	17.97	91.4	13.0	14.6	11.6	104.4	26.2	130.5
KLK1995001PSP	2016	2	12	20	Balsam Fir	Bf 	N	L 	58	7	6.2	5.7	1.1	1.0	2.2	6.8	3.1	10.0
KLK1995001PSP	2016	3	12	13	Black Spruce	Sb 	N	L 	71	8.5	9.14	10.4	1.9	2.4	3.4	12.2	5.8	18.0
KLK1995001PSP	2016	3	12	13	Black Spruce	Sb 	N	L 	77	24.8	21.22	153.2	20.5	22.4	15.5	173.7	37.8	211.5
LSJP1993003PSP	2023	1	12	3	Jack Pine	Pj 	N	L 	106	18.2	17.2	86.0	7.5	8.7	5.9	93.5	14.6	108.1
LSJP1993003PSP	2023	1	12	3	Jack Pine	Pj 	N	L 	107	22.7	17.7	146.3	11.8	14.9	8.6	158.1	23.5	181.6
LSJP1993003PSP	2023	2	12	13	Black Spruce	Sb 	N	L 	160	7.2	9.2	6.8	1.3	1.7	2.7	8.1	4.4	12.5
LSJP1993003PSP	2023	3	12	3	Jack Pine	Pj 	N	L 	63	17.7	19.8	80.4	7.1	8.2	5.6	87.5	13.8	101.3
LSJP1993003PSP	2023	3	12	3	Jack Pine	Pj 	N	L 	66	22.9	19.3	149.4	12.0	15.2	8.7	161.5	23.9	185.4
LSJP1993003PSP	2023	3	12	13	Black Spruce	Sb 	N	L 	72	22	19.7	113.3	15.7	17.4	13.0	129.0	30.5	159.5
LSJP1995029PSP	2015	1	12	3	Jack Pine	Pj 	N	L 	189	29.2	21.5	268.0	19.9	27.4	13.3	287.9	40.7	328.6
LSJP1995029PSP	2015	2	12	2	Red Pine	Pr 	P	L 	240	25.8	21.5	160.3	14.9	25.3	17.7	175.1	42.9	218.0
LSJP1995071PSP	2015	1	12	3	Jack Pine	Pj 	N	L 	47	13.8	18.8	44.2	4.2	4.5	3.6	48.4	8.1	56.6
LSJP1995071PSP	2015	3	12	3	Jack Pine	Pj 	N	L 	140	26.4	21.4	210.3	16.1	21.5	11.2	226.5	32.6	259.1
LSJP1995074PSP	2015	1	12	3	Jack Pine	Pj 	N	L 	149	9.9	14.2	19.9	2.1	2.0	2.0	22.0	4.1	26.1
LSJP1993008PSP	2012	2	12	13	Black Spruce	Sb 	N	L 	145	17.5	14.41	63.7	9.4	10.8	9.4	73.1	20.3	93.4
LSJP1993014PSP	2012	3	12	13	Black Spruce	Sb 	N	L 	80	16	13.05	50.9	7.7	9.0	8.3	58.6	17.3	75.9
LSJP1993015PSP	2012	3	12	20	Balsam Fir	Bf 	N	L 	54	10.5	6.36	15.2	2.9	2.8	4.3	18.1	7.0	25.1
LSJP1993017PSP	2016	2	12	1	Eastern White Pine	Pw 	N	L 	54	61.3	37.7	1142.5	166.9	249.8	82.5	1309.4	332.3	1641.7
LSJP1993017PSP	2016	3	12	1	Eastern White Pine	Pw 	N	L 	116	64.8	41.0	1296.0	188.6	288.6	91.9	1484.6	380.5	1865.1
LSJP1993023PSP	2022	1	12	3	Jack Pine	Pj 	N	L 	43	22.1	17.5	137.2	11.2	14.0	8.2	148.4	22.2	170.5
LSJP1993023PSP	2022	2	12	3	Jack Pine	Pj 	N	L 	127	25.1	21.1	186.3	14.5	19.0	10.2	200.8	29.2	230.1
LSJP1993023PSP	2022	3	12	3	Jack Pine	Pj 	N	L 	180	20.3	17.4	111.8	9.4	11.4	7.1	121.2	18.5	139.7
LSJP1993029PSP	2022	1	12	3	Jack Pine	Pj 	N	L 	91	16.1	13.5	64.1	5.8	6.5	4.7	69.9	11.2	81.1
LSJP1993029PSP	2022	2	12	3	Jack Pine	Pj 	N	L 	202	8.2	11.7	12.7	1.4	1.3	1.5	14.1	2.8	16.8
LSJP1993030PSP	2023	1	12	3	Jack Pine	Pj 	P	L 	144	20.3	18.2	111.8	9.4	11.4	7.1	121.2	18.5	139.7
LSJP1993030PSP	2023	1	12	13	Black Spruce	Sb 	N	L 	147	10.3	10.4	16.8	2.9	3.6	4.5	19.7	8.0	27.7
LSJP1993030PSP	2023	3	12	3	Jack Pine	Pj 	P	L 	388	19.6	16.1	102.8	8.7	10.4	6.7	111.5	17.1	128.6
LSJP1993031PSP	2022	1	12	3	Jack Pine	Pj 	N	L 	503	13.9	12.7	45.0	4.3	4.6	3.7	49.3	8.2	57.5
LSJP1993031PSP	2022	1	12	3	Jack Pine	Pj 	N	L 	511	10.6	11.2	23.5	2.4	2.4	2.3	25.9	4.7	30.6
LSJP1993031PSP	2022	2	12	3	Jack Pine	Pj 	N	L 	712	13.2	12.8	39.7	3.8	4.0	3.4	43.6	7.4	51.0
LSJP1994033PSP	2015	2	12	3	Jack Pine	Pj 	N	L 	338	20	21.0	107.9	9.1	11.0	6.9	117.0	17.9	134.9
LSJP1994033PSP	2015	3	12	3	Jack Pine	Pj 	N	L 	446	26.5	19.2	212.3	16.3	21.7	11.2	228.5	32.9	261.4
LSJP1994033PSP	2015	3	12	3	Jack Pine	Pj 	N	L 	451	17.6	17.3	79.4	7.0	8.1	5.5	86.3	13.6	99.9
LWP1994005PSP	2011	2	12	74	Trembling Aspen	Pt 	N	L 	104	35.3	18.9	409.7	85.5	63.9	8.7	495.3	72.6	567.9
LWP1994006PSP	2011	3	12	74	Trembling Aspen	Pt 	N	L 	698	17.1	16.1	68.1	15.1	10.3	2.7	83.2	13.0	96.2
LWP1994008PSP	2015	2	12	13	Black Spruce	Sb 	N	L 	190	25.6	18.5	165.9	22.0	23.9	16.2	187.9	40.1	228.0
LWP1994009PSP	2014	2	12	3	Jack Pine	Pj 	N	L 	100	21	19.6	121.3	10.1	12.3	7.5	131.4	19.9	151.3
SH1995037PSP	2015	1	12	13	Black Spruce	Sb 	N	L 	73	20.7	16.1	97.2	13.7	15.4	12.0	110.9	27.3	138.2
SH1995037PSP	2015	3	12	3	Jack Pine	Pj 	N	L 	600	20.4	16.8	113.2	9.5	11.5	7.1	122.6	18.7	141.3
SH1995039PSP	2015	1	12	13	Black Spruce	Sb 	P	L 	792	9.7	8.4	14.5	2.5	3.2	4.1	17.0	7.3	24.2
SH1995039PSP	2015	1	12	3	Jack Pine	Pj 	N	L 	808	12.3	13.6	33.5	3.3	3.4	3.0	36.9	6.4	43.2
SH1995039PSP	2015	1	12	3	Jack Pine	Pj 	N	L 	809	18	13.6	83.8	7.3	8.5	5.8	91.1	14.3	105.3
SH1995039PSP	2015	1	12	3	Jack Pine	Pj 	N	L 	816	12	12.0	31.6	3.2	3.2	2.9	34.8	6.1	40.8
TBP1992012PSP	2021	1	12	13	Black Spruce	Sb 	N	L 	161	11.9	14.6	24.2	4.0	4.8	5.5	28.1	10.3	38.4
TBP1992012PSP	2021	1	12	13	Black Spruce	Sb 	N	L 	166	6.7	11.9	5.7	1.1	1.5	2.4	6.8	3.9	10.7
TBP1992012PSP	2021	1	12	13	Black Spruce	Sb 	N	L 	168	9.4	13.8	13.4	2.3	3.0	3.9	15.7	6.9	22.6
TBP1992012PSP	2021	2	12	13	Black Spruce	Sb 	N	L 	369	4.8	5.1	2.5	0.5	0.7	1.5	3.0	2.2	5.2
TBP1992013PSP	2022	1	12	74	Trembling Aspen	Pt 	N	L 	25	37.1	25.6	463.4	96.3	72.5	9.4	559.7	81.9	641.6
NP1995025PSP	2020	1	12	13	Black Spruce	Sb 	P	L 	188	20.5	13.4	94.9	13.4	15.1	11.8	108.3	26.9	135.1
NP1995025PSP	2020	1	12	13	Black Spruce	Sb 	P	L 	194	18	14.6	68.4	10.0	11.5	9.8	78.4	21.3	99.7
NP1995065PSP	2014	2	12	20	Balsam Fir	Bf 	N	L 	158	7.5	6.4	6.8	1.3	1.2	2.4	8.1	3.6	11.7
NP1996001PSP	2013	1	12	13	Black Spruce	Sb 	N	L 	723	18.1	14.12	69.4	10.1	11.6	9.9	79.5	21.5	101.0
NP1996001PSP	2013	1	12	13	Black Spruce	Sb 	N	L 	726	20.6	16.04	96.1	13.5	15.2	11.9	109.6	27.1	136.7
NP1996001PSP	2013	1	12	13	Black Spruce	Sb 	N	L 	730	20.4	12.77	93.7	13.2	14.9	11.7	107.0	26.6	133.6
NP1996001PSP	2013	1	12	13	Black Spruce	Sb 	N	L 	734	6.8	7.11	5.9	1.1	1.5	2.5	7.0	4.0	11.0
NP1996001PSP	2013	1	12	13	Black Spruce	Sb 	N	L 	738	11.9	11.81	24.2	4.0	4.8	5.5	28.1	10.3	38.4
NP1996004PSP	2020	1	12	12	White Spruce	Sw 	P	L 	155	17.6	11.7	58.3	8.5	11.1	10.8	66.8	21.9	88.7
NP1996004PSP	2020	1	12	12	White Spruce	Sw 	P	L 	158	11.9	11.8	21.2	3.5	4.9	6.1	24.7	11.0	35.7
NP1996004PSP	2020	1	12	13	Black Spruce	Sb 	N	L 	161	18	14.9	68.4	10.0	11.5	9.8	78.4	21.3	99.7
NP1996004PSP	2020	1	12	12	White Spruce	Sw 	P	L 	168	14.8	12.2	37.3	5.7	7.7	8.3	43.0	16.1	59.1
NP1996004PSP	2020	1	12	12	White Spruce	Sw 	P	L 	169	17.4	16.1	56.6	8.3	10.8	10.6	64.9	21.4	86.3
NP1996004PSP	2020	2	12	74	Trembling Aspen	Pt 	N	L 	417	12.2	13.3	29.5	6.7	4.4	1.5	36.3	5.9	42.2
NP1996004PSP	2020	2	12	74	Trembling Aspen	Pt 	N	L 	420	13.4	13.8	37.3	8.4	5.6	1.8	45.7	7.4	53.0
NP1996004PSP	2020	3	12	74	Trembling Aspen	Pt 	N	L 	606	16.5	15.1	62.4	13.8	9.4	2.5	76.2	11.9	88.1
NP1996004PSP	2020	3	12	74	Trembling Aspen	Pt 	N	L 	614	17.1	15.4	68.1	15.1	10.3	2.7	83.2	13.0	96.2
NP1996005PSP	2024	2	12	3	Jack Pine	Pj 	N	L 	368	25.8	19.0	199.0	15.4	20.3	10.7	214.4	31.0	245.5
NP1996005PSP	2024	2	12	12	White Spruce	Sw 	P	L 	369	9.9	10.2	13.2	2.3	3.3	4.6	15.5	8.0	23.5
NP1996005PSP	2024	2	12	3	Jack Pine	Pj 	N	L 	371	23.9	17.0	165.6	13.1	16.9	9.4	178.7	26.3	205.0
NP1996008PSP	2011	3	12	74	Trembling Aspen	Pt 	N	L 	554	10.6	10.34	20.9	4.8	3.1	1.2	25.7	4.3	30.0
SH1994022PSP	2022	2	12	3	Jack Pine	Pj 	P	L 	996	19.2	14.1	97.8	8.3	9.9	6.4	106.2	16.4	122.6
LWP1994009PSP	2014	3	12	70	Large-tooth Aspen	Pl 	N	L 	285	34.1	21.0	374.2	79.0	54.8	9.8	453.1	64.6	517.7
LWP1994009PSP	2014	3	12	70	Large-tooth Aspen	Pl 	N	L 	286	26.7	20.0	210.9	45.8	28.6	6.0	256.8	34.6	291.4
MAN1995001PSP	2016	2	12	3	Jack Pine	Pj 	P	L 	68	16.6	13.6	68.9	6.2	7.0	5.0	75.1	12.0	87.1
MAN1995001PSP	2016	2	12	3	Jack Pine	Pj 	P	L 	71	16.8	14.2	71.0	6.3	7.2	5.1	77.3	12.3	89.6
MAN1995001PSP	2016	3	12	74	Trembling Aspen	Pt 	N	L 	111	7.9	11.65	10.1	2.4	1.5	0.8	12.4	2.2	14.7
GGM1994015PSP	2012	3	12	13	Black Spruce	Sb 	N	L 	102	5.3	5.69	3.2	0.6	0.9	1.7	3.8	2.6	6.4
NP1995012PSP	2012	2	12	13	Black Spruce	Sb 	N	L 	223	17.9	16.9	67.5	9.9	11.3	9.7	77.3	21.1	98.4
NP1995012PSP	2012	2	12	13	Black Spruce	Sb 	N	L 	233	16.2	10.7	52.5	7.9	9.2	8.5	60.4	17.7	78.1
NP1995020PSP	2011	2	12	13	Black Spruce	Sb 	P	L 	144	10.4	9.87	17.2	2.9	3.7	4.5	20.1	8.2	28.3
NP1995021PSP	2010	2	12	13	Black Spruce	Sb 	P	L 	83	16.2	11.04	52.5	7.9	9.2	8.5	60.4	17.7	78.1
NP1995021PSP	2020	2	12	13	Black Spruce	Sb 	P	L 	83	20.2	14.1	91.4	13.0	14.6	11.6	104.4	26.2	130.5
NP1995021PSP	2010	2	12	13	Black Spruce	Sb 	P	L 	86	15.7	9.8	48.5	7.4	8.6	8.1	55.9	16.7	72.6
NP1995021PSP	2020	2	12	13	Black Spruce	Sb 	P	L 	86	19.3	13.3	81.5	11.7	13.3	10.8	93.2	24.1	117.3
WWA1995003PSP	2015	1	12	12	White Spruce	Sw 	N	L 	69	14.4	12.4	34.7	5.4	7.3	8.0	40.1	15.3	55.4
WWA1995003PSP	2015	1	12	3	Jack Pine	Pj 	P	L 	71	25.4	21.3	191.7	14.9	19.5	10.4	206.6	30.0	236.6
WWA1995003PSP	2015	2	12	13	Black Spruce	Sb 	N	L 	67	25.9	19.2	170.8	22.6	24.5	16.4	193.4	40.9	234.4
WWA1995003PSP	2015	3	12	3	Jack Pine	Pj 	P	L 	57	23	17.0	151.0	12.1	15.4	8.8	163.1	24.2	187.3
WWA1995004PSP	2013	1	12	3	Jack Pine	Pj 	P	L 	60	26.2	20.3	206.5	15.9	21.1	11.0	222.4	32.1	254.5
WWA1995004PSP	2013	1	12	74	Trembling Aspen	Pt 	N	L 	62	6.5	8.78	6.2	1.5	0.9	0.6	7.7	1.4	9.2
WWA1995009PSP	2014	3	12	20	Balsam Fir	Bf 	N	L 	45	14.7	11.4	34.1	6.3	6.5	7.5	40.4	13.9	54.4
WWA1995009PSP	2014	3	12	3	Jack Pine	Pj 	N	L 	56	28.2	17.2	246.5	18.5	25.2	12.5	265.0	37.7	302.7
WWA1995012PSP	2013	2	12	20	Balsam Fir	Bf 	N	L 	86	18.5	14.09	59.2	10.9	11.6	11.0	70.1	22.6	92.7
WWA1995013PSP	2014	2	12	3	Jack Pine	Pj 	N	L 	61	15.9	17.0	62.2	5.7	6.3	4.6	67.8	11.0	78.8
WWA1995014PSP	2023	1	12	3	Jack Pine	Pj 	N	L 	42	16.6	19.2	68.9	6.2	7.0	5.0	75.1	12.0	87.1
WWA1995014PSP	2023	3	12	13	Black Spruce	Sb 	N	L 	40	19.1	16.1	79.4	11.4	13.0	10.7	90.8	23.7	114.5
WWA1995014PSP	2023	3	12	13	Black Spruce	Sb 	N	L 	41	10.4	10.3	17.2	2.9	3.7	4.5	20.1	8.2	28.3
WWA1995014PSP	2023	3	12	3	Jack Pine	Pj 	N	L 	42	21.5	17.7	128.4	10.6	13.1	7.8	139.0	20.9	159.8
TIM1993032PSP	2012	2	12	13	Black Spruce	Sb 	N	L 	61	25.2	19.6	159.4	21.3	23.1	15.8	180.7	39.0	219.7
TIM1993032PSP	2012	3	12	12	White Spruce	Sw 	N	L 	74	25.4	17.8	150.0	19.9	23.8	18.4	169.9	42.2	212.1
TIM1993032PSP	2012	3	12	1	Eastern White Pine	Pw 	N	L 	84	26.6	18.6	171.6	26.5	28.5	16.4	198.1	44.8	242.9
LWP1999024PSP	2013	1	12	12	White Spruce	Sw 	N	L 	21	12.2	8.67	22.7	3.7	5.2	6.3	26.3	11.5	37.8
LWP1999024PSP	2013	1	12	20	Balsam Fir	Bf 	N	L 	22	8.2	6.45	8.4	1.6	1.5	2.8	10.0	4.3	14.3
LWP1999024PSP	2013	1	12	20	Balsam Fir	Bf 	N	L 	23	10.6	8.91	15.5	2.9	2.8	4.3	18.5	7.1	25.6
LWP1999024PSP	2013	1	12	13	Black Spruce	Sb 	N	L 	24	9.7	7.67	14.5	2.5	3.2	4.1	17.0	7.3	24.2
LWP1999024PSP	2013	1	12	12	White Spruce	Sw 	N	L 	25	10.6	8.0	15.8	2.7	3.9	5.1	18.4	9.0	27.4
LWP1999024PSP	2013	2	12	12	White Spruce	Sw 	N	L 	69	8.1	6.81	7.9	1.4	2.2	3.4	9.3	5.7	15.0
LWP1999024PSP	2013	2	12	12	White Spruce	Sw 	N	L 	73	24.8	14.7	141.0	18.8	22.7	17.8	159.9	40.5	200.3
LWP1999024PSP	2013	2	12	20	Balsam Fir	Bf 	N	L 	75	10.7	10.08	15.9	3.0	2.9	4.4	18.9	7.3	26.2
LWP1999024PSP	2013	3	12	70	Large-tooth Aspen	Pl 	N	L 	123	7.6	8.94	11.1	2.8	1.0	0.5	13.9	1.5	15.4
LWP1999024PSP	2013	3	12	32	Red Maple	Mr 	N	L 	124	7.8	9.54	12.5	2.1	2.9	1.2	14.7	4.0	18.7
LWP1999024PSP	2013	3	12	32	Red Maple	Mr 	N	L 	129	6.3	8.59	7.6	1.4	1.7	0.8	9.0	2.5	11.5
TIM1993039PSP	2012	1	12	13	Black Spruce	Sb 	N	L 	196	16	16.5	50.9	7.7	9.0	8.3	58.6	17.3	75.9
TBP1995006PSP	2018	2	12	13	Black Spruce	Sb 	N	L 	616	12.8	10.4	29.0	4.7	5.6	6.1	33.7	11.7	45.4
TBP1995007PSP	2014	3	12	12	White Spruce	Sw 	N	L 	284	27	16.6	175.6	22.9	27.1	20.1	198.5	47.2	245.7
TBP1995007PSP	2018	3	12	12	White Spruce	Sw 	N	L 	284	29	18.7	211.1	27.0	31.4	22.4	238.1	53.8	291.8
TBP1995010PSP	2018	3	12	13	Black Spruce	Sb 	N	L 	317	10.5	10.1	17.6	3.0	3.7	4.6	20.6	8.3	28.9
TBP1996001PSP	2010	3	12	20	Balsam Fir	Bf 	N	L 	383	17.2	13.3	49.7	9.2	9.6	9.7	58.9	19.3	78.2
TBP1996002PSP	2014	1	12	13	Black Spruce	Sb 	N	L 	557	24.7	23.5	151.6	20.3	22.2	15.4	172.0	37.6	209.5
TBP1996002PSP	2014	1	12	3	Jack Pine	Pj 	N	L 	561	22.4	20.1	141.7	11.5	14.4	8.4	153.2	22.8	176.0
TBP1996002PSP	2014	2	12	13	Black Spruce	Sb 	N	L 	621	18.4	16.8	72.3	10.5	12.0	10.1	82.8	22.2	105.0
TBP1996002PSP	2014	3	12	74	Trembling Aspen	Pt 	N	L 	707	30.4	22.1	283.1	59.8	43.9	6.8	342.8	50.7	393.5
TIM1993005PSP	2020	1	12	13	Black Spruce	Sb 	N	L 	76	14.9	15.6	42.5	6.5	7.7	7.5	49.1	15.3	64.3
TIM1993005PSP	2020	2	12	3	Jack Pine	Pj 	N	L 	97	21.4	24.1	127.0	10.5	12.9	7.8	137.4	20.7	158.1
TIM1993005PSP	2020	3	12	3	Jack Pine	Pj 	N	L 	59	22.9	20.0	149.4	12.0	15.2	8.7	161.5	23.9	185.4
TIM1993006PSP	2020	3	12	3	Jack Pine	Pj 	N	L 	62	28.6	24.3	255.0	19.1	26.0	12.8	274.0	38.9	312.9
TIM1993010PSP	2020	3	12	3	Jack Pine	Pj 	N	L 	52	28.8	28.2	259.3	19.3	26.5	13.0	278.6	39.5	318.1
TIM1993010PSP	2020	3	12	74	Trembling Aspen	Pt 	N	L 	53	38	25.1	491.7	102.0	77.0	9.8	593.8	86.8	680.6
TIM1993011PSP	2013	1	12	74	Trembling Aspen	Pt 	N	L 	16	28.4	20.7	239.2	50.8	36.9	6.1	290.0	43.1	333.0
TIM1993011PSP	2013	3	12	3	Jack Pine	Pj 	N	L 	28	39.8	28.35	564.3	37.8	57.8	22.7	602.1	80.5	682.6
TIM1993011PSP	2013	3	12	20	Balsam Fir	Bf 	N	L 	31	14.4	12.71	32.4	6.0	6.1	7.2	38.5	13.4	51.8
TIM1993018PSP	2020	1	12	3	Jack Pine	Pj 	P	L 	107	18.4	16.5	88.3	7.6	9.0	6.0	96.0	15.0	110.9
TIM1993018PSP	2020	3	12	3	Jack Pine	Pj 	P	L 	83	19.7	15.0	104.1	8.8	10.6	6.7	112.9	17.3	130.2
TIM1993021PSP	2020	1	12	74	Trembling Aspen	Pt 	N	L 	172	19.6	19.9	95.5	20.9	14.5	3.3	116.4	17.8	134.3
TIM1993021PSP	2020	1	12	74	Trembling Aspen	Pt 	N	L 	182	21.8	17.8	124.3	27.0	19.0	4.0	151.3	22.9	174.2
TIM1993021PSP	2020	2	12	3	Jack Pine	Pj 	P	L 	150	23.1	20.4	152.6	12.2	15.5	8.9	164.8	24.4	189.2
TIM1993022PSP	2020	1	12	74	Trembling Aspen	Pt 	N	L 	173	15	15.52	49.3	11.0	7.4	2.2	60.3	9.5	69.8
TIM1993022PSP	2020	1	12	74	Trembling Aspen	Pt 	N	L 	174	13.1	15.8	35.2	8.0	5.3	1.7	43.2	7.0	50.2
TIM1993022PSP	2020	3	12	74	Trembling Aspen	Pt 	N	L 	663	13.4	16.9	37.3	8.4	5.6	1.8	45.7	7.4	53.0
TIM1993039PSP	2012	2	12	13	Black Spruce	Sb 	N	L 	56	13.7	12.9	34.4	5.4	6.5	6.7	39.9	13.2	53.0
TIM1993039PSP	2012	2	12	13	Black Spruce	Sb 	N	L 	76	15.7	13.8	48.5	7.4	8.6	8.1	55.9	16.7	72.6
TIM1993039PSP	2012	3	12	13	Black Spruce	Sb 	N	L 	11	11.6	11.6	22.7	3.7	4.6	5.3	26.4	9.9	36.3
TIM1993039PSP	2012	3	12	13	Black Spruce	Sb 	N	L 	22	13.6	13.5	33.8	5.3	6.4	6.6	39.1	13.0	52.2
WWA1995019PSP	2015	2	12	20	Balsam Fir	Bf 	N	L 	40	14.6	11.6	33.5	6.2	6.4	7.4	39.8	13.7	53.5
LSJP1999001PSP	2022	3	12	13	Black Spruce	Sb 	N	L 	82	17.3	14.9	61.9	9.2	10.6	9.3	71.1	19.9	90.9
LSJP1999001PSP	2022	3	12	13	Black Spruce	Sb 	N	L 	84	17.5	14.7	63.7	9.4	10.8	9.4	73.1	20.3	93.4
LSJP1999002PSP	2014	1	12	3	Jack Pine	Pj 	N	L 	131	22.5	17.7	143.2	11.6	14.6	8.5	154.8	23.1	177.9
LSJP1999002PSP	2014	1	12	13	Black Spruce	Sb 	N	L 	138	18.1	16.1	69.4	10.1	11.6	9.9	79.5	21.5	101.0
LSJP1999002PSP	2014	2	12	13	Black Spruce	Sb 	N	L 	466	17.5	15.9	63.7	9.4	10.8	9.4	73.1	20.3	93.4
NP1999002PSP	2013	1	12	3	Jack Pine	Pj 	N	L 	287	29.2	20.41	268.0	19.9	27.4	13.3	287.9	40.7	328.6
NP1999002PSP	2013	2	12	74	Trembling Aspen	Pt 	N	L 	394	19.6	18.78	95.5	20.9	14.5	3.3	116.4	17.8	134.3
NP1999002PSP	2013	2	12	13	Black Spruce	Sb 	N	L 	400	27.1	20.89	191.4	25.0	26.9	17.5	216.5	44.5	260.9
NP1999002PSP	2013	3	12	3	Jack Pine	Pj 	N	L 	479	27.6	20.9	234.1	17.7	23.9	12.1	251.8	35.9	287.7
NP1999003PSP	2013	1	12	74	Trembling Aspen	Pt 	N	L 	57	29.9	21.61	271.7	57.5	42.1	6.6	329.1	48.7	377.8
NP1999003PSP	2013	2	12	3	Jack Pine	Pj 	N	L 	134	30.5	22.62	297.6	21.8	30.4	14.3	319.4	44.7	364.1
SG1999002PSP	2019	2	12	20	Balsam Fir	Bf 	N	L 	866	28.6	20.9	168.7	30.3	35.1	22.7	199.0	57.8	256.8
SG1999002PSP	2019	3	12	1	Eastern White Pine	Pw 	N	L 	922	66.4	27.6	1369.8	199.1	307.5	96.3	1568.9	403.8	1972.7
SG1999002PSP	2019	3	12	22	Eastern White Cedar	Cw 	N	L 	936	35.4	17.8	174.6	23.8	33.5	23.7	198.4	57.2	255.6
SG1999003PSP	2019	3	12	20	Balsam Fir	Bf 	N	L 	630	19.8	14.6	69.7	12.8	13.8	12.3	82.5	26.1	108.6
SG1999004PSP	2019	2	12	20	Balsam Fir	Bf 	N	L 	678	13.8	11.4	29.3	5.5	5.5	6.7	34.8	12.2	47.0
SG1999004PSP	2019	2	12	1	Eastern White Pine	Pw 	N	L 	681	30.5	17.4	234.1	35.8	40.6	21.3	269.9	62.0	331.9
SG1999004PSP	2019	1	12	20	Balsam Fir	Bf 	N	L 	921	15.3	10.7	37.5	7.0	7.2	8.0	44.5	15.1	59.6
CHA1999005PSP	2014	2	12	45	Black Ash	Ab 	N	L 	204	14.2	16.8	47.9	8.0	8.5	2.0	55.9	10.5	66.4
CHA1999005PSP	2014	2	12	12	White Spruce	Sw 	N	L 	211	14.6	14.2	36.0	5.6	7.5	8.2	41.6	15.7	57.2
